mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__n_estimators,param_classifier__min_samples_split,param_classifier__min_samples_leaf,param_classifier__max_features,param_classifier__max_depth,param_classifier__class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
108.16983528137207,0.7721292045259178,3.657426643371582,0.8376002430863969,800,2,2,,12,,"{'classifier__n_estimators': 800, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 2, 'classifier__max_features': None, 'classifier__max_depth': 12, 'classifier__class_weight': None}",0.6475849731663685,0.6498194945848376,0.644808743169399,0.6774774774774774,0.6567164179104478,0.6552814212617061,0.011776833782034837,14,0.9198606271777003,0.9229429690901175,0.9171029668411868,0.9167030091583079,0.919249236141423,0.9191717616817471,0.0022395175549515716
13.938474225997926,1.4864787395354078,6.532251596450806,0.36982276732458347,200,5,4,sqrt,12,,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 5, 'classifier__min_samples_leaf': 4, 'classifier__max_features': 'sqrt', 'classifier__max_depth': 12, 'classifier__class_weight': None}",0.5630252100840336,0.587991718426501,0.6079664570230608,0.6097560975609756,0.5847457627118644,0.5906970491612871,0.017146119540601808,23,0.7362637362637363,0.7563106796116504,0.729093640460691,0.7155963302752294,0.7334669338677354,0.7341462640958085,0.013159297423841667
12.335661506652832,1.403766961563216,6.0018352508544925,0.3887465326237757,200,2,4,sqrt,12,,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 4, 'classifier__max_features': 'sqrt', 'classifier__max_depth': 12, 'classifier__class_weight': None}",0.5630252100840336,0.587991718426501,0.6079664570230608,0.6097560975609756,0.5847457627118644,0.5906970491612871,0.017146119540601808,23,0.7362637362637363,0.7563106796116504,0.729093640460691,0.7155963302752294,0.7334669338677354,0.7341462640958085,0.013159297423841667
62.57879505157471,2.607590046845847,2.6775887489318846,1.3302900938976636,400,10,4,,16,,"{'classifier__n_estimators': 400, 'classifier__min_samples_split': 10, 'classifier__min_samples_leaf': 4, 'classifier__max_features': None, 'classifier__max_depth': 16, 'classifier__class_weight': None}",0.6488413547237076,0.6402877697841727,0.6486486486486487,0.6654740608228981,0.6541353383458647,0.6514774344650583,0.008284075611788188,16,0.8689898544331716,0.8622540250447227,0.8696808510638298,0.8580357142857142,0.8643617021276596,0.8646644293910196,0.004329326623174708
44.13333926200867,0.8356390812480113,4.292393636703491,1.8506098534212876,200,2,2,,12,balanced_subsample,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 2, 'classifier__max_features': None, 'classifier__max_depth': 12, 'classifier__class_weight': 'balanced_subsample'}",0.6706766917293233,0.6790697674418604,0.6615146831530139,0.7031963470319634,0.6785714285714286,0.678605783585518,0.013855601636576547,2,0.8976497346474602,0.901355421686747,0.9001512859304085,0.8915393216548639,0.8873134328358209,0.8956018393510601,0.005351575125337546
12.762832117080688,9.830967023413113,11.962980365753173,1.9777425901356986,400,10,2,log2,16,,"{'classifier__n_estimators': 400, 'classifier__min_samples_split': 10, 'classifier__min_samples_leaf': 2, 'classifier__max_features': 'log2', 'classifier__max_depth': 16, 'classifier__class_weight': None}",0.5387931034482759,0.5627705627705628,0.6,0.6090534979423868,0.5813449023861171,0.5783924133094686,0.025408087928634835,26,0.7725918570009931,0.7869332033154559,0.7752475247524753,0.7627118644067796,0.7835051546391752,0.7761979208229757,0.008537243382706387
153.94740476608277,0.7648706534247004,1.616588258743286,0.50226777453451,800,2,1,,,balanced_subsample,"{'classifier__n_estimators': 800, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 1, 'classifier__max_features': None, 'classifier__max_depth': None, 'classifier__class_weight': 'balanced_subsample'}",0.6159420289855072,0.6313868613138686,0.5996204933586338,0.6858168761220825,0.6238185255198487,0.6313169570599882,0.029214813928582346,20,1.0,1.0,1.0,1.0,1.0,1.0,0.0
41.73759732246399,6.965258366080129,11.694933462142945,2.7777855035442403,600,2,2,log2,20,,"{'classifier__n_estimators': 600, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 2, 'classifier__max_features': 'log2', 'classifier__max_depth': 20, 'classifier__class_weight': None}",0.559322033898305,0.5720338983050848,0.5845511482254697,0.6153846153846154,0.5859872611464968,0.5834557913919942,0.018654521380702182,25,0.8587412587412587,0.8623087621696801,0.861652739090065,0.8454673555659934,0.8658649398704903,0.8588070110874975,0.007044508783661114
47.34884266853332,1.0962476172107007,10.013647079467773,1.188162961976763,600,10,4,log2,,,"{'classifier__n_estimators': 600, 'classifier__min_samples_split': 10, 'classifier__min_samples_leaf': 4, 'classifier__max_features': 'log2', 'classifier__max_depth': None, 'classifier__class_weight': None}",0.5367965367965368,0.5658747300215983,0.6079664570230608,0.6074380165289256,0.5614035087719298,0.5758958498284102,0.027794385033819077,27,0.7439759036144579,0.7570509648688768,0.7522477522477522,0.738430583501006,0.755,0.7493410408464185,0.007039012648212287
67.62852797508239,1.0261881438255167,8.27706823348999,1.5314452198915491,800,5,2,log2,20,balanced_subsample,"{'classifier__n_estimators': 800, 'classifier__min_samples_split': 5, 'classifier__min_samples_leaf': 2, 'classifier__max_features': 'log2', 'classifier__max_depth': 20, 'classifier__class_weight': 'balanced_subsample'}",0.683969465648855,0.6635367762128326,0.6554878048780488,0.7021276595744681,0.6752411575562701,0.6760725727740949,0.016265291766668646,4,0.8943768996960486,0.8960546282245827,0.8900642236494144,0.8922495274102079,0.8832831325301205,0.8912056823020749,0.00444360735605315
